pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,label,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick
EURUSD,2025-01-29,1.04296,1.04436,1.03821,1.04207,2,1,5,0,0,14,48,0.13423333589014397,-0.4554345324844703,-0.08533404924446358,-0.006786187439834501,0.001249075203935579,0.01308562040034622,0.4756212507910603,0.5449987798211273,0.5383319924121451,0.0,52.50111748754521,0.008053608594944552,0.0013000000000000789,0.013460000000000027,0.006940500000000016,0.006149999999999878,0.0008900000000000574,0.0013999999999998458,0.0038599999999999746
EURUSD,2025-01-30,1.04203,1.04679,1.03859,1.03875,3,1,5,0,0,48,34,0.4568006679270364,-0.33012485245147544,-0.31477020815139195,-0.009922223493080251,-0.002621269731535758,0.008593067288086287,0.502428744064053,0.5599520467091129,0.5009323840853872,0.0,49.08560023824854,0.008064065123877098,-0.002729999999999899,0.008850000000000025,0.0029924999999999535,0.008200000000000207,0.0032799999999999496,0.0047600000000000975,0.00016000000000016001
EURUSD,2025-01-31,1.03879,1.0434,1.03496,1.03602,4,1,5,1,0,46,38,0.4437855581975185,-0.36869819694067135,-0.2666563983095872,-0.006673186446528256,-0.012552540531267087,0.008684646090935777,0.2637537359375143,0.5611101986554197,0.49787036185431005,2.0,46.41181957889531,0.008090917615028734,-0.013170000000000126,0.008920000000000039,-5.500000000102645e-06,0.008440000000000003,0.0027700000000001612,0.004610000000000003,0.0010599999999998388
EURUSD,2025-02-03,1.0232,1.03499,1.02103,1.0343,0,2,6,0,0,118,22,1.152267396403437,-0.21207974980453528,1.0848318999218027,-0.007456312915639085,-0.014163711921918565,-0.006960779607316003,0.6502419810934222,0.513008686477631,0.5206610302201559,2.0,44.75761546925687,0.008583709213955243,-0.014860000000000095,-0.007249999999999979,-0.001491499999999979,0.013959999999999972,0.011099999999999888,0.0006900000000000794,0.0021700000000000053
EURUSD,2025-02-04,1.03427,1.03876,1.0272,1.03783,1,2,6,0,0,45,71,0.43412261788506706,-0.683573921703243,0.3442041246483034,-0.0008856799037304519,-0.00493777445396848,-0.0008952982402093967,0.58236410465809,0.5100658492515204,0.5114837258046855,2.0,48.7915863964169,0.008796301412958441,-0.005149999999999988,-0.0009299999999998754,0.0018440000000001788,0.011560000000000015,0.0035600000000000076,0.0009299999999998754,0.007070000000000132
EURUSD,2025-02-05,1.0378,1.04425,1.03693,1.04021,2,2,6,0,0,64,9,0.6215070341106036,-0.08383118134516751,0.23222200809404733,0.004044323468659128,-0.0017849088832804227,-0.0005380631647721179,0.567063164129889,0.5009916539140369,0.5083442906669793,0.0,51.36999418223492,0.008690851312032838,-0.0018599999999999728,-0.0005599999999998939,0.003802500000000153,0.007319999999999993,0.0024100000000000232,0.0040399999999998215,0.0008700000000001484
EURUSD,2025-02-06,1.04019,1.04058,1.03521,1.03828,3,2,6,0,0,4,50,0.03749315028986171,-0.4787586883165561,-0.18362030013746108,0.0038480131489897484,-0.00045246690734057626,-0.003072550601067592,0.5386999820339831,0.5108498785708981,0.5084111597530069,0.0,49.20629928399128,0.008453647646887644,-0.00046999999999997044,-0.0031999999999998696,0.0014534999999999965,0.005370000000000097,0.0019099999999998563,0.0003900000000001125,0.003070000000000128
EURUSD,2025-02-07,1.03821,1.04124,1.03048,1.0326,4,2,6,0,0,30,77,0.2918484699627114,-0.7445507170996247,-0.5403531077527778,-0.0050393609743407675,-0.0033010945734638364,-0.015812197981299958,0.6122216089107829,0.4950449022141266,0.5088206810812664,1.0,43.4111632144643,0.008618387100681376,-0.0034199999999999786,-0.016590000000000105,-0.004636500000000154,0.01075999999999988,0.005610000000000115,0.003029999999999866,0.0021199999999998997
EURUSD,2025-02-10,1.02886,1.03365,1.02808,1.03063,0,2,7,0,0,48,8,0.46556382792603945,-0.07581206383764583,0.1720350679392558,-0.009209678814854794,-0.0035482935318573716,-0.017661748446376246,0.3631726759925998,0.49693614668258757,0.5089999929513813,2.0,41.582006362598676,0.00840064516491841,-0.003670000000000062,-0.018530000000000157,-0.006917500000000132,0.005569999999999853,0.0017699999999998273,0.0030200000000000227,0.0007800000000000029
EURUSD,2025-02-11,1.03062,1.03815,1.02917,1.03604,1,2,7,0,0,75,15,0.7306281655702213,-0.14069201063439224,0.5258970328540082,-0.002157414184998263,-0.0017247526088087772,-0.0066540106234059815,0.4114871244026592,0.4789806936188812,0.5024071858416388,2.0,48.055050600208325,0.008442027653138524,-0.0017899999999999583,-0.006939999999999946,-0.001771500000000037,0.008979999999999988,0.00541999999999998,0.0021099999999998342,0.0014500000000001734
EURUSD,2025-02-12,1.03605,1.04299,1.03168,1.03824,2,2,7,0,0,69,44,0.6698518411273751,-0.42179431494618846,0.21137975966412204,0.005461940732132575,-0.0018938483575432485,-0.0036753768940666065,0.4091677479475381,0.47561974544123414,0.4981332608050208,2.0,50.459060624740935,0.008646882820771497,-0.0019700000000000273,-0.00383,-5.2999999999858716e-05,0.011310000000000153,0.0021900000000001363,0.004750000000000032,0.004369999999999985
EURUSD,2025-02-13,1.03818,1.0467,1.03726,1.04641,3,2,7,0,0,85,9,0.8206669363694022,-0.08861661754224044,0.7927334373615326,0.01531102335464718,0.007830257733944634,0.007374247894103458,0.5003366845030863,0.4901678642153481,0.520990962160182,2.0,58.19638561379308,0.008703534047859241,0.00812999999999997,0.00766,0.007291500000000006,0.009439999999999893,0.00822999999999996,0.00028999999999990145,0.0009200000000000319
EURUSD,2025-02-14,1.04625,1.05141,1.04469,1.04913,4,2,7,0,0,52,16,0.49318996415771127,-0.14910394265233032,0.2752688172043005,0.01263464731091446,0.016008134805345575,0.01265419586494465,0.26129014481188134,0.45710653837557397,0.5133513441336093,1.0,60.41309945219913,0.00856185304444073,0.016529999999999934,0.013109999999999955,0.008909999999999751,0.006720000000000059,0.0028799999999999937,0.0022800000000000598,0.0015600000000000058
EURUSD,2025-02-17,1.04858,1.05062,1.04667,1.0484,0,2,8,0,0,20,19,0.1945488184020334,-0.1821510995822997,-0.01716607221195035,0.009785791339189442,0.017241881179472784,0.013632408392149298,0.3107544803580716,0.36891557855239787,0.4418380444458302,0.0,59.50117268364755,0.00823243496983783,0.017770000000000064,0.014100000000000001,0.007837499999999942,0.00395000000000012,0.000180000000000069,0.0020400000000000418,0.0017300000000000093
EURUSD,2025-02-18,1.04833,1.04863,1.04348,1.04459,1,2,8,0,0,3,49,0.028616943138130832,-0.4626405807331681,-0.3567578911220777,-0.0017392800145260567,0.008252577120574367,0.006513590857847529,0.42204284076334014,0.3998146977959757,0.44617190299935494,0.0,54.84773064723367,0.008012261043420841,0.008549999999999836,0.006759999999999877,0.0037359999999999616,0.005149999999999988,0.0037400000000000766,0.00029999999999996696,0.0011099999999999444
EURUSD,2025-02-19,1.0445,1.04613,1.04004,1.04222,2,2,8,0,0,16,45,0.1560555289612274,-0.4269985639061665,-0.21828626136908183,-0.0065864096918398785,0.003833410386808289,0.0019323021313002453,0.4566572489612591,0.4099122784224928,0.4468582871012434,2.0,52.117254622076814,0.00787495668317649,0.0039799999999998725,0.0020099999999998452,0.0012934999999998364,0.006089999999999929,0.0022800000000000598,0.0016300000000000203,0.0021799999999998487
EURUSD,2025-02-20,1.04217,1.05034,1.04183,1.05002,3,2,8,0,0,82,3,0.7839411996123483,-0.03262423596918036,0.7532360363472286,0.0015452117512400054,0.0034498905782627265,0.01130716184458902,0.44166916531502864,0.45144877400807104,0.46993904030246725,0.0,59.298799287418746,0.007920316920092456,0.003609999999999891,0.011739999999999862,0.00866649999999991,0.008510000000000018,0.007849999999999913,0.000320000000000098,0.00034000000000000696
EURUSD,2025-02-21,1.05001,1.05054,1.0449,1.04559,4,2,8,0,0,5,51,0.05047570975513751,-0.4866620317901896,-0.420948371920276,0.0009573133956863877,-0.0033742243573244846,0.012579895409645658,0.4759910371062322,0.432034312276181,0.4627305730883047,1.0,54.316136451536956,0.0077574371400858586,-0.0035399999999998766,0.012990000000000057,0.004416500000000045,0.005640000000000089,0.0044200000000000905,0.0005299999999999194,0.0006900000000000794
EURUSD,2025-02-24,1.04768,1.05283,1.04524,1.04671,0,2,9,0,0,51,24,0.49156230910201476,-0.2328955406230908,-0.09258552229687647,0.004308111531154735,-0.0016119801602441086,0.015602107448842162,0.47580678042961033,0.44004392014292115,0.46410825592563376,2.0,55.33790762537421,0.0077454773443654396,-0.0016899999999999693,0.016080000000000094,0.005659000000000081,0.007589999999999986,0.0009699999999999154,0.005149999999999988,0.0014700000000000824
EURUSD,2025-02-25,1.04664,1.05193,1.04559,1.05121,1,2,9,0,0,53,10,0.5054268898570681,-0.10032102728731898,0.4366353282886153,0.0011333117464429332,0.006337414679443709,0.01464229180340526,0.4872040786475522,0.4323025153465623,0.4445325799356746,0.0,59.27876680770844,0.007645086105482195,0.00662000000000007,0.015169999999999906,0.00974750000000002,0.006340000000000012,0.004569999999999963,0.0007200000000000539,0.0010499999999999954
EURUSD,2025-02-26,1.05124,1.05289,1.04747,1.04836,2,2,9,0,0,17,38,0.156957497812122,-0.3586241010616083,-0.2739621779993145,0.002649221970370652,0.005891270557080164,0.009747264601633443,0.49660312295315967,0.4498321934969453,0.4509963735398101,0.0,55.91374807596707,0.0074861513836620526,0.006140000000000034,0.010119999999999907,0.0065830000000000055,0.005420000000000202,0.0028799999999999937,0.0016500000000001513,0.0008900000000000574
EURUSD,2025-02-27,1.04834,1.04924,1.03965,1.03973,3,2,9,0,0,9,87,0.08585001049276961,-0.8289295457580638,-0.8212984337142536,-0.00666851372395405,-0.00979981333688873,-0.006383731042325702,0.46130656436921613,0.45828350716343835,0.4885933202904003,0.0,47.18006412838145,0.007636426284829048,-0.01028999999999991,-0.006680000000000019,-0.0020959999999998757,0.009589999999999987,0.008610000000000007,0.0008999999999999009,8.000000000008001e-05
EURUSD,2025-02-28,1.03966,1.042,1.03596,1.03747,4,2,9,1,0,23,37,0.22507358174787995,-0.3558855779774192,-0.2106457880461051,-0.01307065191541179,-0.0077659503246971795,-0.011113970623278346,0.44948495738759303,0.44267970814501045,0.486647311331338,2.0,45.18940097622841,0.007522395835912691,-0.008120000000000127,-0.011660000000000004,-0.004428499999999946,0.006040000000000045,0.0021900000000001363,0.0023400000000000087,0.0015099999999999003
EURUSD,2025-03-03,1.04027,1.05036,1.03883,1.04857,0,3,10,0,0,101,14,0.9699404962173217,-0.1384256010458927,0.7978697838061247,0.00020031286962507444,0.0017769964937757177,0.0001621518504386632,0.6364324420670431,0.5304840402859107,0.45905409576684303,2.0,55.189762857403885,0.007905796133347505,0.0018599999999999728,0.00017000000000000348,0.005957999999999908,0.01153000000000004,0.008299999999999974,0.0017899999999999583,0.0014400000000001079
EURUSD,2025-03-04,1.04849,1.06275,1.04708,1.06253,1,3,10,0,0,143,14,1.3600511211361255,-0.13447910805061675,1.3390685652700602,0.021928769969126627,0.010768542917209745,0.01717420231861322,0.8782846967904931,0.6707308414234688,0.5374970851212187,2.0,64.068867858819,0.008460382123822687,0.011319999999999997,0.017940000000000067,0.018683000000000005,0.015670000000000073,0.014040000000000052,0.000220000000000109,0.0014099999999999113
EURUSD,2025-03-05,1.06249,1.07968,1.06017,1.07875,2,3,10,0,0,172,23,1.6178975802125233,-0.21835499628230645,1.5303673446338473,0.03978910233548949,0.02898813384715182,0.03505018134367033,1.0126205819064968,0.7878721798692458,0.6232912937864,1.0,71.20758478623985,0.009249640543549632,0.03039000000000014,0.03653000000000017,0.032976000000000116,0.019509999999999916,0.016260000000000163,0.0009299999999998754,0.0023199999999998777
EURUSD,2025-03-06,1.07864,1.08537,1.07655,1.07818,3,3,10,0,0,67,21,0.6239338426166193,-0.19376251576060105,-0.0426462953348779,0.028238458090542373,0.03698075461898753,0.026818536789775305,0.7884823384439034,0.7775553329067174,0.6196906230136066,2.0,70.67617325314576,0.009218951933296091,0.03844999999999987,0.028159999999999963,0.030410999999999966,0.00882000000000005,0.000460000000000127,0.006729999999999903,0.0016300000000000203
EURUSD,2025-03-07,1.0782,1.08888,1.07768,1.083,4,3,10,0,0,107,5,0.9905397885364517,-0.04822852902987163,0.4451864218141268,0.01926533839044553,0.04388560633078553,0.0357788425673542,0.6440119720505845,0.7452781364856057,0.5971655163128201,1.0,72.54223805536618,0.009360455366632093,0.04553000000000007,0.03740999999999994,0.032710999999999935,0.011200000000000099,0.0047999999999999154,0.005880000000000107,0.000520000000000076
EURUSD,2025-03-10,1.08392,1.08747,1.08048,1.0834,0,3,11,0,0,35,34,0.3275149457524487,-0.3173665953206775,-0.04797402022290169,0.004310544611819012,0.03321666650772004,0.035052688901414886,0.7514323314951256,0.7427243770226138,0.6005249645641971,2.0,72.69751461358805,0.00919113712615836,0.03482999999999992,0.03668999999999989,0.030472499999999902,0.00698999999999983,0.000520000000000076,0.003549999999999942,0.0029199999999998116
EURUSD,2025-03-11,1.08345,1.09472,1.08305,1.0911,1,3,11,0,0,113,4,1.0401956712353952,-0.036919101019886096,0.7060778070053934,0.011983156801276262,0.026888652555692616,0.03794674708193413,0.65196115195782,0.7524406307902884,0.6065150412225182,0.0,75.56244415211242,0.00936819876000418,0.028569999999999984,0.03988999999999998,0.03541950000000016,0.011669999999999847,0.007649999999999935,0.0036199999999999566,0.00039999999999995595
EURUSD,2025-03-12,1.09111,1.09314,1.08754,1.08857,2,3,11,0,0,20,36,0.1860490692964024,-0.32718974255575267,-0.23279046109008136,0.005143120960295455,0.009103128621089196,0.03835514517913707,0.3930585719569602,0.7487983306393252,0.6156534840339362,0.0,72.85724654021723,0.00909904170571817,0.00981999999999994,0.04021000000000008,0.030372999999999983,0.005600000000000049,0.0025399999999999867,0.0020299999999999763,0.0010300000000000864
EURUSD,2025-03-13,1.08856,1.08972,1.08222,1.0851,3,3,11,0,0,12,63,0.10656279855956952,-0.5824208128169336,-0.3178511060483592,0.0015691342071257885,0.006418223302231629,0.04363632866224876,0.44530184890115493,0.674844301977142,0.6110661674548158,2.0,69.19809197487314,0.00898482444102402,0.006920000000000037,0.04536999999999991,0.02496849999999995,0.007500000000000062,0.0034600000000000186,0.0011600000000000499,0.0028799999999999937
EURUSD,2025-03-14,1.08515,1.09127,1.08304,1.08765,4,3,11,0,0,61,21,0.5639773303229879,-0.19444316453946978,0.2303828963737683,-0.003161946659334558,0.004293628808864414,0.04836766364328615,0.41422111094521247,0.644472663085642,0.6107088078645776,2.0,70.3755715170517,0.008930908409522301,0.004650000000000043,0.05018000000000011,0.025592499999999907,0.00822999999999996,0.0024999999999999467,0.0036199999999999566,0.0021100000000000563
EURUSD,2025-03-17,1.088,1.09297,1.0868,1.09212,0,3,12,0,0,50,12,0.4568014705882278,-0.11029411764706708,0.37867647058822623,0.003261159135379499,0.008048735462433232,0.04153275413181756,0.4281787114286566,0.6321803020501341,0.6111031612184595,1.0,72.36952973302223,0.008733700665984993,0.008720000000000061,0.04354999999999998,0.027876500000000082,0.006170000000000009,0.0041199999999999015,0.0008500000000000174,0.0012000000000000899
EURUSD,2025-03-18,1.09214,1.09547,1.08921,1.09442,1,3,12,0,0,33,29,0.30490596443677853,-0.26828062336331415,0.208764444118871,0.008589070131785004,0.0030428008431857556,0.03001327021354694,0.3086252563960316,0.5396737387636039,0.5979462137855497,0.0,73.36300332057763,0.008557007761271775,0.0033199999999999896,0.031889999999999974,0.02768499999999996,0.006259999999999932,0.0022799999999998377,0.0010499999999999954,0.002930000000000099
EURUSD,2025-03-19,1.09436,1.0946,1.08603,1.09033,2,3,12,0,0,2,83,0.02193062611937735,-0.7611754815599938,-0.36825176358784845,0.0024640279501677576,0.0016168000220473377,0.010734646581691765,0.3439561553329513,0.35585008678283764,0.6044695215266316,0.0,68.63687299237677,0.008557935778323788,0.0017599999999999838,0.011579999999999924,0.021189499999999972,0.008569999999999967,0.004029999999999978,0.00024000000000001798,0.0042999999999999705
EURUSD,2025-03-20,1.09045,1.09173,1.08143,1.08539,3,3,12,0,0,13,90,0.11738273189969003,-0.827181438855521,-0.46402861204088613,-0.006162326484269065,0.0002672564740577865,0.006687195088018738,0.3843646891864012,0.3966919649048291,0.6070955256443366,0.0,63.33013856595373,0.00868236893701496,0.0002900000000001235,0.007210000000000161,0.014481000000000188,0.010300000000000198,0.005059999999999842,0.0012800000000001699,0.003960000000000186
EURUSD,2025-03-21,1.08535,1.08613,1.07962,1.08121,4,3,12,0,0,8,57,0.07186621827060422,-0.5279402957571302,-0.38144377389782397,-0.012070320352332686,-0.005921022387716635,-0.00165281625115421,0.388897027272581,0.39217831176723056,0.6052392261292613,1.0,59.16195893859286,0.00852719972722818,-0.006440000000000001,-0.0017899999999999583,0.008520000000000083,0.006510000000000016,0.0041400000000000325,0.0007800000000000029,0.0015899999999999803
EURUSD,2025-03-24,1.08168,1.08582,1.07813,1.07995,0,3,13,0,0,41,35,0.38273796316840775,-0.328193180977733,-0.15993639523703954,-0.009520053561765773,-0.011143464088195443,-0.0031844194203433096,0.271199615326881,0.3943771738356595,0.6067925416519093,1.0,57.92437046040711,0.008467399746711879,-0.012170000000000014,-0.003449999999999953,0.005597999999999992,0.007689999999999975,0.0017300000000000093,0.0041400000000000325,0.0018199999999999328
EURUSD,2025-03-25,1.07991,1.08301,1.07765,1.07908,1,3,13,0,0,31,23,0.2870609587836119,-0.20927669898416804,-0.07685825670656689,-0.005813578529376584,-0.014016556714972261,-0.011016405462377366,0.16364378256236434,0.29498870674588284,0.6043327463809731,0.0,57.037163335183216,0.008245442621946746,-0.01533999999999991,-0.01201999999999992,0.003334500000000018,0.005360000000000031,0.0008299999999998864,0.0031000000000001027,0.0014300000000000423
EURUSD,2025-03-26,1.07921,1.0803,1.07342,1.07362,2,3,13,0,0,11,58,0.1009998054132222,-0.5365035535252604,-0.5179714791375157,-0.007019912875389611,-0.015325635358102607,-0.013733613823640245,0.1926463979111348,0.32000733364073786,0.6149040136646486,2.0,51.686597459483295,0.008147911006093408,-0.016710000000000003,-0.014950000000000019,-0.0033885000000000165,0.006879999999999997,0.005589999999999984,0.0010900000000000354,0.00019999999999997797
